,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
0,inf,0.11677985354250996,0.24928743609599768,0.051875071069219306,0.06959882952083717,0.020583502652007157,-0.011236210375791415,-0.0021385283571544278,0.2672747753460426,0.06598279571434909,0.1294992051536101,0.0309591304253845,0.04990900129280635,-0.013269044609382035,-0.03706394614488818,-0.021556086779906763,-0.007621394599060295,0.056241318876273,0.03560430579111562,-0.01661173982793116,-0.04499244811887911,-0.039692066915748,0.009205951914664183,-0.02393906320190581,0.05047422664919395,-0.022429664945841067,-0.01116693475122156,0.002582856185268611,-0.006883972514595371,0.011978663714951836,-0.008278675232861132,-0.00901788099066289,0.023048386939044575,0.018707343177644362,0.020960408893603018,0.007880067788530142,-0.044960703379911135,0.056137866296776334,-0.01724914829840418,0.015366433424904244,0.057705824434800886,0.020352496482490098,0.059255894197260205,-0.04819540646597306,-0.02466484673262312,-0.030815277949965095,-0.027695181474955463,-0.0478870254419744,-0.0048492027071188205,-0.012022386503813322,-0.0402829965099736,0.05498592356749577,-0.017168697224471542,-0.01585416723931121,-0.04592171444797714,-0.02728788061703108,-0.041414978046574104,-0.03387930045266694,0.031343326373476886,-0.031144125385428198,-0.030875173391599675,-0.0023245709105103743,-0.011620976561418502,-0.022428078700722835,-0.021227981493109838,-0.004656179597077426,-0.016376265411643543,-0.017222999599791365,-0.014541393079969567,0.008043327092047548,-0.03591709794255439,0.028481935164512834,-0.03315257708613353,-0.0068611507752502805,0.052100317082862606,-0.03259349124341315,0.010641120935644722,-0.06586248907333721,-0.02812108578637162,-0.04188465420737339,-0.06149294587111217,-0.04842106790121761,0.006254884585017862,-0.032247653423617066,-0.013352416342837388,-0.07087096604582621,-0.0378896567677366,-0.03844504970998969,-0.01250903281862702,0.004514454940822361,0.03425454142462695
1,0.11677985322424501,inf,0.3775802346317796,0.3477343346279813,0.3891557368726935,0.0982268053308726,0.012130569466258748,-0.019649041547090747,0.090169457770593,0.9326057888567447,0.3202919284044765,0.30652691386239167,0.3324645783144515,0.04176682926493231,-0.010067498782060284,-0.04853229814751467,-0.09125639116436833,0.21754898738890188,0.061634574763011186,-0.027467957560002105,0.014100830789975588,-0.06885624546188046,0.015158241863216971,-0.07776954084845056,0.1632752407183634,-0.09549790747297811,-0.0671479056388489,0.03669081312908384,-0.06997760359192035,-0.08711301175592234,0.08354211394405138,-0.0032261437722772824,0.08409355336555746,-0.03342774399960945,0.04017609188647475,0.09260976791102439,-0.0916906988422852,0.14898553048772736,-0.015809860728739297,0.11768106140842428,0.1299491623226495,0.05370644212675688,0.10443122383416631,-0.09893879901606124,-0.10686140274219269,0.008581586629443336,-0.0817743143198968,-0.03078162940785842,0.08136976049565783,0.14561138367725654,-0.11071728352642095,0.20492259543761612,-0.008582861306902487,-0.012499354089348344,-0.0033460027753026223,-0.11172428706208302,-0.07187271602271357,-0.14920784748255392,0.14509423030055768,-0.13871558591755456,-0.11506141417162144,-0.00504002576635321,-0.08664219794888049,-0.14754655412756257,0.024171110691146167,-0.019330916952370897,0.035081983135340125,-0.070523947860318,0.03390471601457102,0.09259357763809385,-0.1173644748687002,0.11210578042716589,-0.07596783922967734,0.06457515509377117,0.14998856973742658,-0.043908889122772965,0.03736624157445476,-0.14499387491331436,-0.1286780581054336,-0.04466899231115531,-0.1326676326574525,-0.05491729137368384,0.09337705104214183,0.08055687533792844,0.08860277701434643,0.10790871403421624,0.052013179050070905,0.12076730821374804,0.12380346434639068,0.0976029870327693,0.07556315791231463
2,0.2492874369304627,0.3775802353870822,inf,0.41820451454422436,0.31890870809863553,0.01898627208756807,-0.0206530487952914,0.23877614656410878,0.17946670099766926,0.3301781738186255,0.8399103833585978,0.37264343083731366,0.28241866214422046,-0.01814944302814547,-0.039472014272185336,0.13908362082764505,-0.03544472665624926,0.2031934684593434,0.15153295890960725,-0.10114678648457993,-0.022502368057670537,-0.16357268388094962,0.05115419707154797,-0.039025537184148563,0.0727549891155395,-0.12447805707099906,0.11522739312958948,-0.09525769302636036,0.07432648350917588,0.03434222995476739,-0.055393545205326515,-0.11608119480250753,0.17379104871903836,0.14540512938128086,0.17836656111571939,-0.009674288828522549,-0.18104456137095987,0.07191758514860704,-0.07932527239299088,0.015569365013944661,0.2562135198030519,0.22386399353813613,0.22202599090960576,-0.19294690843846182,-0.04703559303899237,-0.028611183727087337,-0.03605092420282017,-0.07555110196047463,0.029185069634171668,0.07124272923313765,-0.04502334249166597,0.1957721715779626,0.06116168266199384,-0.09897913682403486,-0.03268201392211631,-0.18885338644316652,-0.03989250667009037,-0.12724207292860956,0.02004410075758642,-0.16652701542616705,0.057920191658180555,-0.13795618700841442,0.04286699228725411,-0.025017348382680212,-0.10065750374829076,-0.13837219064536474,0.07721248869347619,0.10347084231072222,0.09987074991920963,-0.0179265217793436,-0.1901029189818073,0.0191907507697033,-0.1480247264598147,-0.05149799228358461,0.2546456343482714,0.10331873591469776,0.15506715170424984,-0.21008534025150585,-0.08803596933823428,-0.11642335831024685,-0.06439878131887668,-0.0788116243551558,0.03917772783228611,0.01614202509477036,-0.008593837117950897,-0.012247142877964507,-0.04596186449390916,-0.015695908339814196,0.08102873001566331,0.12582443460746434,0.15366110178313103
3,0.05187507101106985,0.3477343342980603,0.4182045137945097,inf,0.7153622540980578,0.011463304687058553,0.08238409727136059,0.1395719705016818,0.04825078093624324,0.3370390514881001,0.40483320714288856,0.9397414055466652,0.5632000841237604,-0.0266474279895192,0.0608052582556993,0.09828584062802838,0.0067514930327997715,0.25792604648758427,-0.03086192126880633,-0.0575272709060082,0.03928992183654918,-0.08616225406291778,-0.15704129795916377,-0.07112954845884815,-0.0755415384152002,-0.10074847113595752,0.05570754097145982,-0.044117605380884925,0.005352781351837621,-0.07492992435503584,-0.061222071100506585,0.05199011001966573,0.1728373151593987,0.04036932259688911,0.1196637778292934,0.013866597612970509,0.055257980401871465,0.07156654205080122,0.19129077162327304,-0.10588938846392557,0.07633013617753749,0.08787969846786564,0.08010298951874756,-0.10920868313185929,0.082782158660586,0.12853893937991234,-0.05149251023685793,0.03171043646799808,0.15994524010800523,0.35729204250505425,0.041682388566376176,0.2420211677675252,-0.07151731200383801,-0.05428683777533297,0.02108420902118087,-0.10014989994137431,-0.1639592434125807,-0.09013895621983102,-0.09737186727829976,-0.10873266090071411,0.021980083593338348,-0.07057584718083672,-0.03437148257286753,-0.10522955200348225,-0.07465911559516099,0.07432322600737097,0.21521982216334437,0.03313779951770994,0.14919428331335075,0.010012918250256917,0.03824279391544405,0.08783399545887369,0.13082915889918514,-0.11806420208104827,0.08354088397684972,0.014861098957771901,0.022854728393846016,-0.12550776014255827,0.07209724375205405,0.1428779766431544,-0.06279768155279453,0.0033353173252617125,0.14386326690312126,0.2664384925168415,0.022634074510684513,0.10097764330793507,-0.022455596507992594,0.10065815048705554,0.08771933453451856,-0.0060689066171762535,-0.03567637771286536
4,0.06959882953180932,0.3891557377690915,0.3189087089120876,0.7153622564524412,inf,0.02743898764095502,0.07352863449728829,0.037756018675208905,0.06104758421974839,0.3628875662282808,0.29834768511733273,0.5397404642030597,0.5797043288033455,-0.014055186104324094,0.045787489612965145,0.01577208149729995,-0.005965507212968077,0.1939105790562462,0.004854266380818444,-0.04301804113743128,0.055691050478839314,-0.06655535537267133,-0.10306702021852834,-0.07540233949653338,-0.02297083153505082,-0.09447876278089826,-0.010660584251361797,-0.004706286365326377,-0.04230987799912691,-0.0747712668278109,-0.03282660484463122,-0.04990251398511464,0.14789550076361047,-0.020671632378478536,0.09397413814696483,0.03829182386063621,-0.03588702403194475,0.05332596077299059,0.09534912584240555,-0.06752157357693067,0.034319918173503536,0.07481418150814716,0.07222604928600776,-0.11543235429463675,0.02121023006118048,0.08106879479455528,-0.03957060687904959,0.05491318526247733,0.10269351854974229,0.2506836147571157,-0.0034823511945105564,0.18723198087510173,-0.037327403802250046,-0.03630739577775239,0.0391192772237464,-0.08291745104321308,-0.12345321484343913,-0.09837235176386093,-0.04255183108483561,-0.11087297159439186,-0.0436324366138524,-0.03385190296047949,-0.08123148396287524,-0.12101958666896098,-0.044561994787738514,-0.031992286955155574,0.1581204040266457,-0.021443998964270575,0.1001948773597178,0.03325341303876485,-0.045418557269877056,0.04909558120145812,0.037935938463109775,-0.09078347788413521,0.0530298307366611,0.0009655968555016443,0.022832007588760462,-0.13709920009671078,0.0005675387779483571,0.0700250497553643,-0.06390603241504869,0.02834680712534464,0.09127802887890721,0.1914604950574576,0.03660177628524616,0.13872752289667914,0.014400073782009713,0.14038914230593946,0.09317532203217843,0.03725711993582081,-0.005267757870358764
5,0.020583502482855693,0.09822680540186411,0.01898627180643234,0.011463304840843192,0.02743898772139801,inf,0.6398644843548537,0.18573008137219585,0.002011993764259387,0.02145447339702514,-0.008426923708895629,-0.02301805175210757,-0.02517093430411478,0.7649097850620746,0.4898604116998613,0.16293977167285628,0.028537858740601222,-0.06249439946706116,-0.041944574578141325,-0.07220853062253445,0.33781444249278864,0.16006700902592275,0.14173327742311084,0.14163061309527983,0.36281183701287956,-0.04048879700681573,0.14511426250902879,-0.045048826750949955,0.32918332583317533,0.23035396297019906,0.42269822776678484,0.0029633387404246606,-0.12080567479442107,0.08754559496903676,-0.07258947993998299,-0.0791940406102949,-0.026072823435941247,0.05856171397137586,-0.10356200321065989,0.151425319748756,0.2794061994007789,-0.1556696482492989,0.0692540835923428,-0.20306828660624204,0.19474028561946033,-0.24560288318467793,0.1649343591693323,0.2556480487444787,0.0664295047593996,0.007557231045182562,-0.04997168041164696,-0.09636081833954085,-0.16248546180102857,-0.07997548377349449,0.21394085070869187,0.09624391136539634,-0.047767228079144845,0.06362285424031143,0.3178490252167903,-0.05980643330063322,0.07749248911128961,-0.04538865774928127,0.3120625694526825,0.1377891821230187,0.29695703843098453,-0.026862169615371384,-0.2873701914582489,-0.06016689932947338,-0.19165541056974325,-0.07062689008809685,-0.019790438549680402,-0.027728029360921936,-0.14745161200049917,0.07736714797294553,0.13123834921124217,-0.22633505646907726,-0.05191666614096903,-0.23839348386494022,0.12181006769815576,-0.26436747275019296,0.12418726835492998,0.21014504531036074,0.07648972222289012,-0.041698659359302837,-0.032693464782631056,0.10491385637072381,-0.1100175753118383,-0.10294386830119766,0.07819903529417933,-0.1157318366105319,0.07581497898040107
6,-0.011236210473405664,0.012130569473476498,-0.020653049197742804,0.08238409674219474,0.07352863443139722,0.6398644836321473,inf,0.19397900203603058,-0.02363915607826493,-0.03577518465956746,-0.04990135983162327,0.06313687767134979,0.03070882536143472,0.563350328576751,0.7280751904137432,0.1751944052715262,0.0940840349055652,-0.09619620361563284,-0.08672926531321719,-0.09312867805688438,0.3846719678658992,0.17876932497657252,-0.01691937815819256,0.18166309291421204,0.09140771255279832,-0.006580912882927805,0.20763738322898279,-0.07819517158758481,0.3196655436854344,0.24367037410789635,0.19471714125480502,0.018544745849212632,-0.04503145679022418,0.10632923643122194,0.0028616182526457123,-0.08687361391203557,0.03872998771214043,-0.03712229127460887,0.0043167120782727575,-0.0571791642131102,0.07887769967669374,-0.16517219043945078,0.0115400294248102,-0.16371132183785084,0.30424173847865316,-0.11394638472945372,0.18529078780233976,0.33816250656193003,0.08197609417396598,0.09291154070803896,0.04428219176393395,-0.13777213956206105,-0.1783260767139145,-0.09980936091396143,0.24730828188634768,0.11879502971306874,-0.13738452654823777,0.13977740804571476,0.06062958422084921,-0.017488640495954316,0.1359965338220336,-0.08385212952172878,0.25815412256272974,0.16158542440751625,0.1525338834853901,0.013373829130781814,-0.14263861137564357,-0.010009748913274961,-0.08907682792967535,-0.08184285708217066,0.050486550836256354,-0.07914524023901685,-0.022698327878693816,-0.08478611676363652,-0.0442535980976827,-0.21812000281875954,-0.08402314529998693,-0.18055865016744066,0.21420792172738584,-0.10371341564604518,0.16430730286543258,0.2927220305327064,0.09771028261975152,0.05070257776127255,-0.04557198301196331,0.053771613305551,-0.07088646695825446,-0.08020670718231122,0.0283516311168496,-0.13767028562130873,0.03376958077121526
7,-0.0021385290002617695,-0.019649041539931203,0.23877614590519805,0.13957197059725876,0.03775601856831054,0.18573008153168485,0.19397900180331634,inf,-0.002162658512337657,-0.049972023073987654,0.20568918873922667,0.11744605326268356,0.034086436518700795,0.18656450603634583,0.17632663778001734,0.8884643356800079,-0.018766212202608587,0.002403650852589635,-0.0941227799779781,-0.019428777716937476,0.12950411090784472,0.00809233008656156,-0.02305343823559815,0.02810625791491475,0.10349088938941714,-0.032487427646312426,0.48067250965173297,-0.06427601736440557,0.5909728046996624,0.059388943999627374,0.05056023369869217,-0.05817160980081826,-0.10373293459840352,0.11549507041234756,-0.07532515900828002,-0.02459993708976981,-0.07025065515600727,0.037724117612158804,-0.09357596182291672,0.03443810167425545,0.3121792203223449,-0.002658150104660308,0.020137327114574874,-0.11087497782928403,0.10040551336849603,-0.1223980840096774,0.25093355263137346,0.1957046681925858,0.017006492823515146,-0.022429106869443785,-0.017842262455495073,-0.0036233041331724964,-0.12704736443406614,-0.02647048592750798,0.09199904759033234,-0.007854270682131756,-0.07522293496573183,0.032020216416356564,0.08229536037084471,-0.029242030935463844,0.4522987765318248,-0.07386676506063668,0.45452740223822186,0.044355163062657084,0.0138587732170854,-0.06726037587469909,-0.12419921978678758,0.05197501709431526,-0.11196338371406955,-0.02580091241685841,-0.07072758535411412,-0.000543027172476286,-0.11301303005992668,-0.0027247702568711247,0.19435348242215697,-0.03499172109550273,-0.026130649184226057,-0.1196403434626991,0.06978253518466226,-0.11224588686878997,0.2988543636853028,0.20078342545341002,0.021356700427422767,-0.02958853762168292,-0.01567886689066654,0.02756511020590551,-0.0374774690608283,-0.025460591833514627,0.05653004884712573,-0.06749792013662227,0.02696582226946339
8,0.2672747743774671,0.09016945725987899,0.17946670059053577,0.048250780833972384,0.061047584249812645,0.002011993642838206,-0.023639155983510136,-0.0021626585888225238,inf,0.1348775045076618,0.3166918697693618,0.0692781968958734,0.07589160016720416,0.011795014865376287,-0.023754436897586856,0.0017185681887494865,-0.059247054136765655,0.06826298978773411,0.0046337679642529115,-0.02881224920784007,-0.05636367988612619,-0.05832731928701287,-0.004130111855866744,-0.042383081754276644,0.06407793337531621,-0.025934763207100333,-0.032960208198448526,-0.005078304323353222,-0.017655047003601793,-0.015165741894554231,-0.020620449832196755,-0.028514191135502187,-0.020753307619306726,-0.016389753352741537,-0.020775807229219935,0.006183172478900815,-0.06996634164755233,0.05988609227235429,-0.05907080616781604,0.02218940737239609,0.08161742207873976,-0.008667040057942358,0.03153682781507086,-0.07992954164685943,-0.04263014280542848,-0.060692260484036524,-0.04608568588269736,-0.052372858025584716,-0.010942335982166696,-0.03864028520483407,-0.029405073268921115,0.08132117819318956,0.04900523593617072,-0.022682469370140096,-0.04790549541958171,-0.059281072544734345,0.017904650922166185,-0.05210765264359361,0.07806650812110001,-0.05006436766555271,-0.015923948097255107,-0.014611348191836442,-0.004776700418389737,0.01436297561959509,-0.030642328131503745,-0.03247284448088612,0.009343939265068912,0.010815048247604864,0.023788466048645204,0.003347179622476688,-0.059451168951640286,0.05439626889655483,-0.04403991769498816,0.02691564898850811,0.11064588540210389,0.03746947801278293,0.07510249022749485,-0.05532019225161821,-0.03093838424630303,-0.047077417409673215,-0.04821301614709955,-0.04645653576884797,0.00028930631053663094,-0.02479072170611471,-0.012621983818826265,-0.08043594396451954,-0.03721124193391006,-0.036531840263945924,-0.014432353358948604,0.03074397238223173,0.03256111418056025
9,0.06598279515229569,0.9326057854294777,0.3301781728034839,0.33703905142709845,0.36288756524573546,0.021454473357633105,-0.035775184302168785,-0.04997202302899313,0.1348775047758827,inf,0.37821122310525973,0.3676443115288857,0.4004153829354327,0.01984369960613549,-0.025888727461890085,-0.05593387174360396,-0.16676874955110543,0.22424533118255205,-0.04948304099561938,-0.005577669781952864,-0.023081613811053104,-0.08497944204534906,-0.08695603216542803,-0.15437320789520162,0.08519141789978311,-0.07323333526193164,-0.13765332684578607,0.05320545745399431,-0.13954167164175305,-0.20128820381243714,0.04502016047004145,-0.016543024998303735,-0.005651067039842019,-0.13116145402244,-0.05713745894192834,0.10415159339211096,-0.11896154829733131,0.1342779788475891,-0.053846577199205055,0.07014265307308233,0.07764075610164764,-0.021793887010426262,-0.02176273881558518,-0.09453306246759166,-0.15392054371506675,-0.012145877641130938,-0.136640630716749,-0.0753338840045908,0.08540912517684046,0.14858625375513565,-0.07371867921462036,0.265053909227252,0.10224552756518825,0.02165985329795876,0.005599919378844788,-0.0886360234136373,0.031631090786278945,-0.10353823440248379,0.13913868805668608,-0.1088732957689208,-0.08698187776327995,0.020539923378717503,-0.12706304801854276,-0.1018923451318551,0.02624176576922764,-0.0016504959010635502,0.15321870658514672,-0.019247768817855105,0.12305860155267874,0.11107893191109179,-0.09888459851981315,0.17889448028383775,-0.0016105906042139396,0.11315803551627324,0.1711536783737247,0.08801736520257691,0.10428470962270513,-0.04280492447983761,-0.11323901376931463,0.05273459757625824,-0.1384276679465256,-0.06749815766746178,0.09188364079241729,0.14925321220403567,0.10502159943347214,0.10349705051456112,0.07537214030401082,0.15211135202128206,0.11401644124793166,0.11875221562907518,0.008848950472227671
